,Wavelength,Sum
482,225.65,995.0
483,225.7,1144.0
484,225.76,1276.0
485,225.81,1199.0
486,225.86,1125.0
487,225.91,1165.0
488,225.97,1014.0
489,226.02,1261.0
490,226.07,1376.0
491,226.12,1238.0
492,226.18,1555.0
493,226.23,1248.0
494,226.28,1409.0
495,226.33,1357.0
496,226.39,1537.0
497,226.44,2109.0
498,226.49,1624.0
499,226.54,1234.0
500,226.6,1581.0
501,226.65,1198.0
502,226.7,1227.0
503,226.75,1403.0
504,226.81,1557.0
505,226.86,1372.0
506,226.91,1699.0
507,226.96,1851.0
508,227.02,1868.0
509,227.07,2030.0
510,227.12,1672.0
511,227.17,1371.0
512,227.23,1208.0
513,227.28,1047.0
514,227.33,1227.0
515,227.38,975.0
516,227.44,1366.0
517,227.49,1301.0
518,227.54,1248.0
519,227.59,1191.0
520,227.65,1196.0
521,227.7,1016.0
522,227.75,1365.0
523,227.8,1121.0
524,227.86,1168.0
525,227.91,1041.0
526,227.96,954.0
527,228.01,1264.0
528,228.07,1201.0
529,228.12,1313.0
530,228.17,1145.0
531,228.22,874.0
532,228.28,1458.0
533,228.33,1208.0
534,228.38,1215.0
535,228.43,1156.0
536,228.49,1077.0
537,228.54,1036.0
538,228.59,1368.0
539,228.64,1161.0
540,228.7,1194.0
541,228.75,1050.0
542,228.8,1376.0
543,228.85,1103.0
544,228.91,1247.0
545,228.96,910.0
546,229.01,993.0
547,229.06,1079.0
548,229.11,1434.0
549,229.17,1175.0
550,229.22,1189.0
551,229.27,1104.0
552,229.32,1116.0
553,229.38,1224.0
554,229.43,1322.0
555,229.48,1038.0
556,229.53,1292.0
557,229.59,1405.0
558,229.64,1084.0
559,229.69,1348.0
560,229.74,1177.0
561,229.8,1255.0
562,229.85,983.0
563,229.9,1265.0
564,229.95,1152.0
565,230.01,990.0
566,230.06,1564.0
567,230.11,1057.0
568,230.16,1147.0
569,230.21,1171.0
570,230.27,1429.0
571,230.32,1149.0
572,230.37,1175.0
573,230.42,1309.0
574,230.48,1002.0
575,230.53,1386.0
576,230.58,895.0
577,230.63,1445.0
578,230.69,1317.0
579,230.74,1440.0
580,230.79,1115.0
581,230.84,1031.0
582,230.89,1381.0
583,230.95,1096.0
584,231.0,978.0
585,231.05,1207.0
586,231.1,1506.0
587,231.16,1266.0
588,231.21,1312.0
589,231.26,1394.0
590,231.31,1320.0
591,231.37,1524.0
592,231.42,1645.0
593,231.47,1577.0
594,231.52,1557.0
595,231.57,1343.0
596,231.63,1298.0
597,231.68,1722.0
598,231.73,1779.0
599,231.78,1056.0
600,231.84,1426.0
601,231.89,1128.0
602,231.94,1611.0
603,231.99,1141.0
604,232.05,1664.0
605,232.1,1068.0
606,232.15,1116.0
607,232.2,1225.0
608,232.25,1319.0
609,232.31,1447.0
610,232.36,1350.0
611,232.41,1167.0
612,232.46,1271.0
613,232.52,1443.0
614,232.57,1466.0
615,232.62,1378.0
616,232.67,1252.0
617,232.72,1269.0
618,232.78,1254.0
619,232.83,1044.0
620,232.88,1213.0
621,232.93,1209.0
622,232.98,1409.0
623,233.04,1192.0
624,233.09,1090.0
625,233.14,992.0
626,233.19,1301.0
627,233.25,1312.0
628,233.3,1056.0
629,233.35,1106.0
630,233.4,1294.0
631,233.45,1172.0
632,233.51,1242.0
633,233.56,1007.0
634,233.61,1165.0
635,233.66,1230.0
636,233.72,984.0
637,233.77,1322.0
638,233.82,1278.0
639,233.87,1404.0
640,233.92,1261.0
641,233.98,1139.0
642,234.03,1237.0
643,234.08,1172.0
644,234.13,1152.0
645,234.18,1054.0
646,234.24,1114.0
647,234.29,1186.0
648,234.34,960.0
649,234.39,1117.0
650,234.45,1489.0
651,234.5,1128.0
652,234.55,1575.0
653,234.6,1191.0
654,234.65,1301.0
655,234.71,1162.0
656,234.76,1016.0
657,234.81,1579.0
658,234.86,1290.0
659,234.91,1248.0
660,234.97,1337.0
661,235.02,1147.0
662,235.07,1406.0
663,235.12,1110.0
664,235.17,1052.0
665,235.23,1394.0
666,235.28,1326.0
667,235.33,1252.0
668,235.38,1567.0
669,235.44,1213.0
670,235.49,1555.0
671,235.54,1208.0
672,235.59,1214.0
673,235.64,1035.0
674,235.7,935.0
675,235.75,1093.0
676,235.8,1392.0
677,235.85,1134.0
678,235.9,1110.0
679,235.96,1333.0
680,236.01,1413.0
681,236.06,1559.0
682,236.11,1307.0
683,236.16,1458.0
684,236.22,1227.0
685,236.27,1252.0
686,236.32,1690.0
687,236.37,1143.0
688,236.42,1489.0
689,236.48,1299.0
690,236.53,1504.0
691,236.58,1488.0
692,236.63,1502.0
693,236.68,1804.0
694,236.74,2002.0
695,236.79,2439.0
696,236.84,2342.0
697,236.89,2184.0
698,236.94,2330.0
699,237.0,2154.0
700,237.05,1830.0
701,237.1,1938.0
702,237.15,1682.0
703,237.2,1886.0
704,237.26,1915.0
705,237.31,2708.0
706,237.36,2777.0
707,237.41,3192.0
708,237.46,3437.0
709,237.52,2499.0
710,237.57,1976.0
711,237.62,1582.0
712,237.67,1798.0
713,237.72,1602.0
714,237.78,1332.0
715,237.83,1367.0
716,237.88,1655.0
717,237.93,1198.0
718,237.98,1839.0
719,238.03,1149.0
720,238.09,1244.0
721,238.14,1295.0
722,238.19,1391.0
723,238.24,1359.0
724,238.29,1185.0
725,238.35,1891.0
726,238.4,1256.0
727,238.45,1341.0
728,238.5,1234.0
729,238.55,960.0
730,238.61,1404.0
731,238.66,1477.0
732,238.71,1181.0
733,238.76,1152.0
734,238.81,1384.0
735,238.87,1293.0
736,238.92,1367.0
737,238.97,1286.0
738,239.02,1272.0
739,239.07,1045.0
740,239.12,1481.0
741,239.18,973.0
742,239.23,1367.0
743,239.28,1391.0
744,239.33,1439.0
745,239.38,1048.0
746,239.44,1079.0
747,239.49,1219.0
748,239.54,1326.0
749,239.59,1639.0
750,239.64,1392.0
751,239.7,1199.0
752,239.75,1200.0
753,239.8,1448.0
754,239.85,1292.0
755,239.9,1175.0
756,239.95,1196.0
757,240.01,1063.0
758,240.06,1250.0
759,240.11,1157.0
760,240.16,1084.0
761,240.21,993.0
762,240.27,1018.0
763,240.32,1114.0
764,240.37,1183.0
765,240.42,1205.0
766,240.47,935.0
767,240.52,1244.0
768,240.58,1121.0
769,240.63,1199.0
770,240.68,1231.0
771,240.73,1187.0
772,240.78,1002.0
773,240.83,1286.0
774,240.89,1186.0
775,240.94,1103.0
776,240.99,1050.0
777,241.04,1256.0
778,241.09,889.0
779,241.15,896.0
780,241.2,1184.0
781,241.25,1162.0
782,241.3,1218.0
783,241.35,1068.0
784,241.4,1234.0
785,241.46,965.0
786,241.51,1399.0
787,241.56,1412.0
788,241.61,1164.0
789,241.66,1696.0
790,241.71,1201.0
791,241.77,927.0
792,241.82,1322.0
793,241.87,1433.0
794,241.92,900.0
795,241.97,898.0
796,242.02,1108.0
797,242.08,934.0
798,242.13,1433.0
799,242.18,1241.0
800,242.23,1167.0
801,242.28,1261.0
802,242.34,1109.0
803,242.39,1080.0
804,242.44,1035.0
805,242.49,1255.0
806,242.54,1409.0
807,242.59,1048.0
808,242.65,1238.0
809,242.7,1149.0
810,242.75,1140.0
811,242.8,1192.0
812,242.85,1112.0
813,242.9,1076.0
814,242.96,1067.0
815,243.01,1323.0
816,243.06,1338.0
817,243.11,1283.0
818,243.16,1144.0
819,243.21,1297.0
820,243.27,994.0
821,243.32,914.0
822,243.37,1136.0
823,243.42,1311.0
824,243.47,929.0
825,243.52,1092.0
826,243.57,1215.0
827,243.63,821.0
828,243.68,1256.0
829,243.73,1140.0
830,243.78,1044.0
831,243.83,1031.0
832,243.88,1081.0
833,243.94,1129.0
834,243.99,1296.0
835,244.04,1047.0
836,244.09,1230.0
837,244.14,1224.0
838,244.19,1083.0
839,244.25,1199.0
840,244.3,1278.0
841,244.35,1160.0
842,244.4,1072.0
843,244.45,1221.0
844,244.5,1216.0
845,244.56,1378.0
846,244.61,1278.0
847,244.66,1315.0
848,244.71,1129.0
849,244.76,1395.0
850,244.81,1065.0
851,244.86,1252.0
852,244.92,1244.0
853,244.97,1036.0
854,245.02,1392.0
855,245.07,1030.0
856,245.12,1118.0
857,245.17,1345.0
858,245.23,1130.0
859,245.28,1231.0
860,245.33,1181.0
861,245.38,1266.0
862,245.43,947.0
863,245.48,1312.0
864,245.53,1290.0
865,245.59,1252.0
866,245.64,1381.0
867,245.69,869.0
868,245.74,1274.0
869,245.79,1104.0
870,245.84,1234.0
871,245.9,1142.0
872,245.95,1303.0
873,246.0,1238.0
874,246.05,1410.0
875,246.1,1146.0
876,246.15,1045.0
877,246.2,1441.0
878,246.26,1295.0
879,246.31,1366.0
880,246.36,1061.0
881,246.41,1426.0
882,246.46,1301.0
883,246.51,1139.0
884,246.56,1329.0
885,246.62,1342.0
886,246.67,1397.0
887,246.72,1048.0
888,246.77,1092.0
889,246.82,1224.0
890,246.87,1359.0
891,246.92,1434.0
892,246.98,1218.0
893,247.03,1051.0
894,247.08,1018.0
895,247.13,1407.0
896,247.18,1077.0
897,247.23,1038.0
898,247.28,1150.0
899,247.34,1060.0
900,247.39,1252.0
901,247.44,1164.0
902,247.49,1105.0
903,247.54,1050.0
904,247.59,1042.0
905,247.64,1093.0
906,247.7,982.0
907,247.75,1424.0
908,247.8,855.0
909,247.85,1130.0
910,247.9,1355.0
911,247.95,1106.0
912,248.0,1250.0
913,248.06,997.0
914,248.11,999.0
915,248.16,1719.0
916,248.21,833.0
917,248.26,1086.0
918,248.31,1451.0
919,248.36,1139.0
920,248.41,1476.0
921,248.47,1118.0
922,248.52,1359.0
923,248.57,1225.0
924,248.62,1268.0
925,248.67,1321.0
926,248.72,1015.0
927,248.77,1063.0
928,248.83,1093.0
929,248.88,1077.0
930,248.93,1371.0
931,248.98,1351.0
932,249.03,1214.0
933,249.08,1354.0
934,249.13,1057.0
935,249.18,1561.0
936,249.24,1272.0
937,249.29,1414.0
938,249.34,1197.0
939,249.39,1162.0
940,249.44,1137.0
941,249.49,961.0
942,249.54,1179.0
943,249.6,1246.0
944,249.65,1121.0
945,249.7,1350.0
946,249.75,939.0
947,249.8,981.0
948,249.85,1107.0
949,249.9,1468.0
950,249.95,1345.0
951,250.01,1001.0
952,250.06,1229.0
953,250.11,1029.0
954,250.16,1014.0
955,250.21,1110.0
956,250.26,911.0
957,250.31,1116.0
958,250.36,1451.0
959,250.42,1220.0
960,250.47,1181.0
961,250.52,1073.0
962,250.57,1150.0
963,250.62,887.0
964,250.67,1292.0
965,250.72,1140.0
966,250.77,1121.0
967,250.83,942.0
968,250.88,1224.0
969,250.93,1135.0
970,250.98,1060.0
971,251.03,900.0
972,251.08,1141.0
973,251.13,1437.0
974,251.18,1216.0
975,251.23,959.0
976,251.29,974.0
977,251.34,1120.0
978,251.39,1123.0
979,251.44,1205.0
980,251.49,1144.0
981,251.54,1252.0
982,251.59,1284.0
983,251.64,1205.0
984,251.7,1051.0
985,251.75,1345.0
986,251.8,1252.0
987,251.85,1025.0
988,251.9,1387.0
989,251.95,1137.0
990,252.0,1361.0
991,252.05,881.0
992,252.1,1391.0
993,252.16,1083.0
994,252.21,1143.0
995,252.26,1054.0
996,252.31,1141.0
997,252.36,1213.0
998,252.41,1266.0
999,252.46,1263.0
1000,252.51,1149.0
1001,252.56,956.0
1002,252.62,1193.0
1003,252.67,960.0
1004,252.72,1324.0
1005,252.77,1114.0
1006,252.82,1346.0
1007,252.87,1190.0
1008,252.92,1396.0
1009,252.97,1293.0
1010,253.02,1219.0
1011,253.08,1506.0
1012,253.13,1081.0
1013,253.18,949.0
1014,253.23,1075.0
1015,253.28,1001.0
1016,253.33,1115.0
1017,253.38,1130.0
1018,253.43,1155.0
1019,253.48,921.0
1020,253.54,1421.0
1021,253.59,1193.0
1022,253.64,1461.0
1023,253.69,1097.0
1024,253.74,1027.0
1025,253.79,1074.0
1026,253.84,1165.0
1027,253.89,1420.0
1028,253.94,1227.0
1029,254.0,1093.0
1030,254.05,1315.0
1031,254.1,1020.0
1032,254.15,960.0
1033,254.2,1101.0
1034,254.25,1061.0
1035,254.3,1021.0
1036,254.35,960.0
1037,254.4,963.0
1038,254.45,1171.0
1039,254.51,1286.0
1040,254.56,1131.0
1041,254.61,1169.0
1042,254.66,1458.0
1043,254.71,1297.0
1044,254.76,1313.0
1045,254.81,971.0
1046,254.86,1203.0
1047,254.91,1144.0
1048,254.96,1457.0
1049,255.02,1152.0
1050,255.07,1264.0
1051,255.12,1187.0
1052,255.17,1142.0
1053,255.22,1180.0
1054,255.27,1068.0
1055,255.32,901.0
1056,255.37,1208.0
1057,255.42,1006.0
1058,255.47,1100.0
1059,255.52,1081.0
1060,255.58,959.0
1061,255.63,1209.0
1062,255.68,1145.0
1063,255.73,1269.0
1064,255.78,1113.0
1065,255.83,1065.0
1066,255.88,1089.0
1067,255.93,1034.0
1068,255.98,1203.0
1069,256.03,938.0
1070,256.08,1163.0
1071,256.14,968.0
1072,256.19,1429.0
1073,256.24,1209.0
1074,256.29,1203.0
1075,256.34,1127.0
1076,256.39,970.0
1077,256.44,1132.0
1078,256.49,1345.0
1079,256.54,1213.0
1080,256.59,1460.0
1081,256.64,1406.0
1082,256.7,1496.0
1083,256.75,1210.0
1084,256.8,1297.0
1085,256.85,1885.0
1086,256.9,1873.0
1087,256.95,2287.0
1088,257.0,1833.0
1089,257.05,1352.0
1090,257.1,1943.0
1091,257.15,1552.0
1092,257.2,1032.0
1093,257.26,1416.0
1094,257.31,1286.0
1095,257.36,1217.0
1096,257.41,1058.0
1097,257.46,1801.0
1098,257.51,2134.0
1099,257.56,2364.0
1100,257.61,2491.0
1101,257.66,2300.0
1102,257.71,2297.0
1103,257.76,2144.0
1104,257.81,1756.0
1105,257.87,1421.0
1106,257.92,1534.0
1107,257.97,1214.0
1108,258.02,1250.0
1109,258.07,1505.0
1110,258.12,1937.0
1111,258.17,1254.0
1112,258.22,1257.0
1113,258.27,1310.0
1114,258.32,1109.0
1115,258.37,1056.0
1116,258.42,1475.0
1117,258.47,922.0
1118,258.53,1223.0
1119,258.58,1188.0
1120,258.63,1718.0
1121,258.68,1197.0
1122,258.73,899.0
1123,258.78,1229.0
1124,258.83,1208.0
1125,258.88,1272.0
1126,258.93,1321.0
1127,258.98,1111.0
1128,259.03,1387.0
1129,259.08,1205.0
1130,259.13,1490.0
1131,259.19,1164.0
1132,259.24,1338.0
1133,259.29,995.0
1134,259.34,1541.0
1135,259.39,1372.0
1136,259.44,1146.0
1137,259.49,1238.0
1138,259.54,1416.0
1139,259.59,1080.0
1140,259.64,1238.0
1141,259.69,1328.0
1142,259.74,1377.0
1143,259.79,1373.0
1144,259.84,1366.0
1145,259.9,1564.0
1146,259.95,1264.0
1147,260.0,1612.0
1148,260.05,1337.0
1149,260.1,1664.0
1150,260.15,1426.0
1151,260.2,1167.0
1152,260.25,1400.0
1153,260.3,1264.0
1154,260.35,994.0
1155,260.4,1102.0
1156,260.45,1316.0
1157,260.5,1281.0
1158,260.55,1452.0
1159,260.6,1392.0
1160,260.66,1389.0
1161,260.71,1197.0
1162,260.76,1197.0
1163,260.81,1211.0
1164,260.86,1600.0
1165,260.91,1424.0
1166,260.96,1431.0
1167,261.01,1018.0
1168,261.06,1112.0
1169,261.11,1273.0
1170,261.16,1232.0
1171,261.21,1351.0
1172,261.26,1595.0
1173,261.31,1265.0
1174,261.36,1133.0
1175,261.41,1333.0
1176,261.46,1164.0
1177,261.52,1365.0
1178,261.57,1101.0
1179,261.62,1196.0
1180,261.67,1211.0
1181,261.72,1571.0
1182,261.77,1357.0
1183,261.82,1410.0
1184,261.87,1172.0
1185,261.92,1213.0
1186,261.97,1036.0
1187,262.02,1438.0
1188,262.07,1405.0
1189,262.12,1277.0
1190,262.17,1273.0
1191,262.22,1169.0
1192,262.27,1151.0
1193,262.32,1112.0
1194,262.38,1363.0
1195,262.43,1498.0
1196,262.48,1463.0
1197,262.53,1517.0
1198,262.58,1388.0
1199,262.63,1607.0
1200,262.68,1521.0
1201,262.73,1335.0
1202,262.78,1255.0
1203,262.83,1569.0
1204,262.88,1740.0
1205,262.93,1502.0
1206,262.98,1646.0
1207,263.03,1315.0
1208,263.08,2203.0
1209,263.13,1529.0
1210,263.18,1993.0
1211,263.23,1818.0
1212,263.28,1666.0
1213,263.33,1851.0
1214,263.39,2051.0
1215,263.44,1642.0
1216,263.49,1859.0
1217,263.54,1362.0
1218,263.59,2062.0
1219,263.64,1633.0
1220,263.69,1299.0
1221,263.74,1799.0
1222,263.79,1313.0
1223,263.84,1264.0
1224,263.89,1289.0
1225,263.94,1627.0
1226,263.99,1762.0
1227,264.04,1378.0
1228,264.09,1502.0
1229,264.14,1668.0
1230,264.19,1580.0
1231,264.24,1404.0
1232,264.29,1523.0
1233,264.34,1430.0
1234,264.39,1170.0
1235,264.44,1517.0
1236,264.5,1192.0
1237,264.55,1607.0
1238,264.6,1245.0
1239,264.65,1150.0
1240,264.7,1261.0
1241,264.75,1369.0
1242,264.8,1348.0
1243,264.85,1294.0
1244,264.9,1549.0
1245,264.95,1768.0
1246,265.0,1415.0
1247,265.05,1565.0
1248,265.1,1339.0
1249,265.15,1476.0
1250,265.2,1584.0
1251,265.25,1549.0
1252,265.3,1803.0
1253,265.35,1797.0
1254,265.4,1694.0
1255,265.45,1517.0
1256,265.5,1727.0
1257,265.55,1317.0
1258,265.6,1571.0
1259,265.65,1774.0
1260,265.7,1153.0
1261,265.75,1369.0
1262,265.8,1383.0
1263,265.86,1399.0
1264,265.91,1287.0
1265,265.96,1636.0
1266,266.01,1753.0
1267,266.06,1831.0
1268,266.11,1852.0
1269,266.16,2315.0
1270,266.21,2030.0
1271,266.26,1308.0
