,Wavelength,Sum
307,213.65,2331.0
308,213.7,2149.0
309,213.75,2377.0
310,213.81,2073.0
311,213.86,1827.0
312,213.91,1454.0
313,213.97,1021.0
314,214.02,1257.0
315,214.07,839.0
316,214.13,858.0
317,214.18,720.0
318,214.23,963.0
319,214.29,1059.0
320,214.34,762.0
321,214.39,806.0
322,214.44,1001.0
323,214.5,670.0
324,214.55,660.0
325,214.6,706.0
326,214.66,770.0
327,214.71,691.0
328,214.76,898.0
329,214.82,1109.0
330,214.87,1226.0
331,214.92,1702.0
332,214.98,1780.0
333,215.03,2192.0
334,215.08,1713.0
335,215.14,1322.0
336,215.19,1172.0
337,215.24,1083.0
338,215.29,1201.0
339,215.35,967.0
340,215.4,1090.0
341,215.45,935.0
342,215.51,1016.0
343,215.56,655.0
344,215.61,644.0
345,215.67,810.0
346,215.72,664.0
347,215.77,465.0
348,215.83,534.0
349,215.88,493.0
350,215.93,658.0
351,215.98,485.0
352,216.04,523.0
353,216.09,658.0
354,216.14,719.0
355,216.2,620.0
356,216.25,873.0
357,216.3,884.0
358,216.36,1114.0
359,216.41,956.0
360,216.46,833.0
361,216.51,809.0
362,216.57,1055.0
363,216.62,928.0
364,216.67,781.0
365,216.73,1019.0
366,216.78,501.0
367,216.83,552.0
368,216.89,553.0
369,216.94,411.0
370,216.99,578.0
371,217.05,507.0
372,217.1,537.0
373,217.15,517.0
374,217.2,604.0
375,217.26,618.0
376,217.31,872.0
377,217.36,733.0
378,217.42,773.0
379,217.47,741.0
380,217.52,1128.0
381,217.58,1147.0
382,217.63,1203.0
383,217.68,1277.0
384,217.73,1517.0
385,217.79,1091.0
386,217.84,1370.0
387,217.89,1318.0
388,217.95,1911.0
389,218.0,2283.0
390,218.05,2532.0
391,218.1,2164.0
392,218.16,1504.0
393,218.21,1976.0
394,218.26,1212.0
395,218.32,1405.0
396,218.37,909.0
397,218.42,1037.0
398,218.48,1143.0
399,218.53,847.0
400,218.58,1225.0
401,218.63,807.0
