,Wavelength,Sum
1564,278.29,976
1565,278.34,1135
1566,278.39,1232
1567,278.44,1209
1568,278.49,1096
1569,278.54,1452
1570,278.59,1035
1571,278.64,862
1572,278.69,914
1573,278.74,836
1574,278.79,916
1575,278.84,1295
1576,278.89,1305
1577,278.94,1129
1578,278.98,784
1579,279.03,476
1580,279.08,269
1581,279.13,262
1582,279.18,146
1583,279.23,120
1584,279.28,230
1585,279.33,242
1586,279.38,357
1587,279.43,569
1588,279.48,748
1589,279.53,805
1590,279.58,927
1591,279.63,904
1592,279.68,794
1593,279.73,486
1594,279.78,282
1595,279.83,391
1596,279.88,478
1597,279.92,661
1598,279.97,557
1599,280.02,465
1600,280.07,339
1601,280.12,233
1602,280.17,156
1603,280.22,114
1604,280.27,234
1605,280.32,221
1606,280.37,228
1607,280.42,228
1608,280.47,193
1609,280.52,183
1610,280.57,118
1611,280.62,228
1612,280.67,150
1613,280.72,216
1614,280.77,195
1615,280.81,97
1616,280.86,98
1617,280.91,57
1618,280.96,96
1619,281.01,-1
1620,281.06,34
1621,281.11,95
1622,281.16,2
1623,281.21,32
1624,281.26,61
1625,281.31,113
1626,281.36,355
1627,281.41,593
1628,281.46,530
1629,281.51,186
1630,281.55,116
1631,281.6,31
1632,281.65,54
1633,281.7,129
1634,281.75,41
1635,281.8,22
1636,281.85,71
1637,281.9,-69
1638,281.95,82
1639,282.0,38
1640,282.05,57
1641,282.1,21
1642,282.15,63
1643,282.2,55
1644,282.25,-3
1645,282.29,10
1646,282.34,102
1647,282.39,127
1648,282.44,139
1649,282.49,60
1650,282.54,71
1651,282.59,153
1652,282.64,193
1653,282.69,117
1654,282.74,148
1655,282.79,65
1656,282.84,342
1657,282.89,444
1658,282.94,354
1659,282.98,486
1660,283.03,360
1661,283.08,441
1662,283.13,798
1663,283.18,1107
1664,283.23,1313
1665,283.28,958
1666,283.33,1140
1667,283.38,957
1668,283.43,405
1669,283.48,374
1670,283.53,381
1671,283.58,842
1672,283.62,996
1673,283.67,1006
1674,283.72,905
1675,283.77,662
1676,283.82,369
1677,283.87,608
1678,283.92,539
1679,283.97,932
1680,284.02,827
1681,284.07,1452
1682,284.12,1252
1683,284.17,1219
1684,284.21,1264
1685,284.26,1023
1686,284.31,944
1687,284.36,868
1688,284.41,1023
1689,284.46,1092
1690,284.51,959
1691,284.56,918
1692,284.61,820
1693,284.66,795
1694,284.71,730
1695,284.76,739
1696,284.8,851
1697,284.85,942
1698,284.9,879
1699,284.95,853
1700,285.0,1097
1701,285.05,781
1702,285.1,859
1703,285.15,655
1704,285.2,696
1705,285.25,900
1706,285.3,772
1707,285.34,635
1708,285.39,523
1709,285.44,368
1710,285.49,480
1711,285.54,472
1712,285.59,731
1713,285.64,933
1714,285.69,912
1715,285.74,872
1716,285.79,920
1717,285.84,1383
1718,285.88,1092
1719,285.93,1140
1720,285.98,1456
1721,286.03,1014
1722,286.08,547
1723,286.13,410
1724,286.18,218
1725,286.23,130
1726,286.28,53
1727,286.33,99
1728,286.37,103
1729,286.42,115
1730,286.47,107
1731,286.52,200
1732,286.57,79
1733,286.62,91
1734,286.67,83
1735,286.72,129
1736,286.77,148
1737,286.82,147
1738,286.87,137
1739,286.91,219
1740,286.96,344
1741,287.01,324
1742,287.06,383
1743,287.11,374
1744,287.16,483
1745,287.21,622
1746,287.26,832
1747,287.31,1105
1748,287.35,1307
1749,287.4,1001
1750,287.45,985
1751,287.5,1150
1752,287.55,976
1753,287.6,667
1754,287.65,624
1755,287.7,412
1756,287.75,287
1757,287.8,206
1758,287.84,79
1759,287.89,28
1760,287.94,-4
1761,287.99,67
1762,288.04,111
1763,288.09,397
1764,288.14,648
1765,288.19,594
1766,288.24,331
1767,288.28,217
1768,288.33,166
1769,288.38,518
1770,288.43,869
1771,288.48,809
1772,288.53,708
1773,288.58,265
1774,288.63,149
1775,288.68,94
1776,288.72,118
1777,288.77,160
1778,288.82,92
1779,288.87,86
1780,288.92,71
1781,288.97,59
1782,289.02,146
1783,289.07,108
1784,289.12,39
1785,289.16,81
1786,289.21,47
1787,289.26,-3
1788,289.31,22
1789,289.36,69
1790,289.41,-4
1791,289.46,81
1792,289.51,332
1793,289.55,627
1794,289.6,598
1795,289.65,360
1796,289.7,240
1797,289.75,78
1798,289.8,143
1799,289.85,125
1800,289.9,58
1801,289.95,52
1802,289.99,87
1803,290.04,35
1804,290.09,80
1805,290.14,51
1806,290.19,92
1807,290.24,31
1808,290.29,35
1809,290.34,22
1810,290.38,71
1811,290.43,22
1812,290.48,9
1813,290.53,39
1814,290.58,9
1815,290.63,15
1816,290.68,55
1817,290.73,-20
1818,290.77,-33
1819,290.82,0
1820,290.87,7
1821,290.92,25
1822,290.97,-4
1823,291.02,43
1824,291.07,-46
1825,291.11,65
1826,291.16,-20
1827,291.21,-32
1828,291.26,79
1829,291.31,131
1830,291.36,40
1831,291.41,34
1832,291.46,68
1833,291.5,-35
1834,291.55,43
1835,291.6,36
1836,291.65,39
1837,291.7,30
1838,291.75,-4
1839,291.8,53
1840,291.85,56
1841,291.89,139
1842,291.94,39
1843,291.99,42
1844,292.04,120
1845,292.09,16
1846,292.14,31
1847,292.19,53
1848,292.23,-37
1849,292.28,38
1850,292.33,46
1851,292.38,63
1852,292.43,36
1853,292.48,-19
1854,292.53,15
1855,292.57,-63
1856,292.62,121
1857,292.67,724
1858,292.72,842
1859,292.77,681
1860,292.82,524
1861,292.87,126
1862,292.91,90
1863,292.96,119
1864,293.01,142
1865,293.06,54
1866,293.11,135
1867,293.16,19
1868,293.21,85
1869,293.25,45
1870,293.3,67
1871,293.35,129
1872,293.4,67
1873,293.45,72
1874,293.5,22
1875,293.55,-37
1876,293.59,48
1877,293.64,57
1878,293.69,112
1879,293.74,575
1880,293.79,655
1881,293.84,464
1882,293.89,124
1883,293.93,164
1884,293.98,267
1885,294.03,147
1886,294.08,180
1887,294.13,64
1888,294.18,144
1889,294.23,41
1890,294.27,39
1891,294.32,94
1892,294.37,92
1893,294.42,152
1894,294.47,818
1895,294.52,911
1896,294.56,975
1897,294.61,1096
1898,294.66,552
1899,294.71,423
1900,294.76,1035
1901,294.81,1547
1902,294.86,1738
1903,294.9,1800
1904,294.95,1431
1905,295.0,1239
1906,295.05,1099
1907,295.1,807
1908,295.15,220
1909,295.19,35
1910,295.24,79
1911,295.29,77
1912,295.34,163
1913,295.39,826
1914,295.44,1149
1915,295.49,1535
1916,295.53,1160
1917,295.58,291
1918,295.63,91
1919,295.68,34
1920,295.73,55
1921,295.78,108
1922,295.82,159
1923,295.87,143
1924,295.92,133
1925,295.97,135
1926,296.02,332
1927,296.07,345
1928,296.11,359
1929,296.16,108
1930,296.21,55
1931,296.26,36
1932,296.31,12
1933,296.36,117
1934,296.4,52
1935,296.45,49
1936,296.5,520
1937,296.55,960
1938,296.6,1066
1939,296.65,1270
1940,296.69,1580
1941,296.74,1890
1942,296.79,1404
1943,296.84,1563
1944,296.89,565
1945,296.94,220
1946,296.98,609
1947,297.03,1216
1948,297.08,1551
1949,297.13,1184
1950,297.18,1116
1951,297.23,408
1952,297.27,238
1953,297.32,1183
1954,297.37,1968
1955,297.42,1982
1956,297.47,1556
1957,297.52,313
1958,297.56,17
1959,297.61,0
1960,297.66,87
1961,297.71,14
1962,297.76,28
1963,297.8,8
1964,297.85,78
1965,297.9,15
1966,297.95,75
1967,298.0,4
1968,298.05,110
1969,298.09,57
1970,298.14,223
1971,298.19,445
1972,298.24,620
1973,298.29,843
1974,298.34,966
1975,298.38,1351
1976,298.43,1860
1977,298.48,1984
1978,298.53,1899
1979,298.58,1897
1980,298.62,1583
1981,298.67,1600
1982,298.72,1478
1983,298.77,1231
1984,298.82,800
1985,298.87,439
1986,298.91,224
1987,298.96,55
1988,299.01,3
1989,299.06,26
1990,299.11,-27
1991,299.15,66
1992,299.2,-33
1993,299.25,23
1994,299.3,29
1995,299.35,-4
1996,299.4,107
1997,299.44,463
1998,299.49,1383
1999,299.54,1322
2000,299.59,936
2001,299.64,153
2002,299.68,7
2003,299.73,51
2004,299.78,99
2005,299.83,16
2006,299.88,4
2007,299.92,65
2008,299.97,315
2009,300.02,723
2010,300.07,1296
2011,300.12,1526
2012,300.16,1566
2013,300.21,1581
2014,300.26,1357
2015,300.31,1454
2016,300.36,1283
2017,300.41,1395
2018,300.45,876
2019,300.5,338
2020,300.55,131
2021,300.6,45
2022,300.65,19
2023,300.69,42
2024,300.74,101
2025,300.79,259
2026,300.84,750
2027,300.89,815
2028,300.93,839
2029,300.98,718
2030,301.03,339
2031,301.08,163
2032,301.13,125
2033,301.17,53
2034,301.22,77
2035,301.27,1
2036,301.32,-21
2037,301.37,16
2038,301.41,30
2039,301.46,-14
2040,301.51,30
2041,301.56,13
2042,301.61,52
2043,301.65,17
2044,301.7,1
2045,301.75,33
2046,301.8,20
2047,301.85,112
2048,301.89,96
2049,301.94,178
2050,301.99,364
2051,302.04,1912
2052,302.09,2888
2053,302.13,3572
2054,302.18,4067
2055,302.23,2842
2056,302.28,1694
2057,302.32,376
2058,302.37,134
2059,302.42,73
2060,302.47,99
2061,302.52,65
2062,302.56,366
2063,302.61,1123
2064,302.66,1422
2065,302.71,1103
2066,302.76,444
2067,302.8,77
2068,302.85,-23
2069,302.9,5
2070,302.95,13
2071,303.0,50
2072,303.04,8
2073,303.09,184
2074,303.14,190
2075,303.19,116
2076,303.23,103
2077,303.28,122
2078,303.33,-62
2079,303.38,23
2080,303.43,40
2081,303.47,39
2082,303.52,27
2083,303.57,-53
2084,303.62,23
2085,303.67,-8
2086,303.71,59
2087,303.76,581
2088,303.81,859
2089,303.86,1007
2090,303.9,322
2091,303.95,33
2092,304.0,16
2093,304.05,51
2094,304.1,65
2095,304.14,53
2096,304.19,-8
2097,304.24,36
2098,304.29,83
2099,304.33,44
2100,304.38,14
2101,304.43,8
2102,304.48,14
2103,304.53,-67
2104,304.57,-4
2105,304.62,-25
2106,304.67,-8
2107,304.72,27
2108,304.76,500
2109,304.81,1314
2110,304.86,1199
2111,304.91,876
2112,304.96,55
2113,305.0,2
2114,305.05,71
2115,305.1,-47
2116,305.15,40
2117,305.19,5
2118,305.24,19
2119,305.29,-23
2120,305.34,78
2121,305.39,-4
2122,305.43,30
2123,305.48,-5
2124,305.53,-62
2125,305.58,15
2126,305.62,40
2127,305.67,13
2128,305.72,121
2129,305.77,887
2130,305.81,1115
2131,305.86,1330
2132,305.91,1392
2133,305.96,1356
2134,306.01,1121
2135,306.05,965
2136,306.1,71
2137,306.15,22
2138,306.2,26
2139,306.24,122
2140,306.29,38
2141,306.34,73
2142,306.39,23
2143,306.43,19
2144,306.48,11
2145,306.53,41
2146,306.58,-34
2147,306.62,5
2148,306.67,39
2149,306.72,131
2150,306.77,390
2151,306.81,399
2152,306.86,370
2153,306.91,55
2154,306.96,71
2155,307.01,43
2156,307.05,-1
2157,307.1,-7
2158,307.15,-41
2159,307.2,-61
2160,307.24,3
2161,307.29,61
2162,307.34,52
2163,307.39,23
2164,307.43,45
2165,307.48,53
2166,307.53,6
2167,307.58,42
2168,307.62,233
2169,307.67,358
2170,307.72,518
2171,307.77,365
2172,307.81,307
2173,307.86,188
2174,307.91,69
2175,307.96,21
2176,308.0,4
2177,308.05,5
2178,308.1,28
2179,308.15,38
2180,308.19,56
2181,308.24,-8
2182,308.29,6
2183,308.34,-54
2184,308.38,39
2185,308.43,48
2186,308.48,60
2187,308.53,5
2188,308.57,25
2189,308.62,-9
2190,308.67,16
2191,308.72,24
2192,308.76,12
2193,308.81,-8
2194,308.86,13
2195,308.91,30
2196,308.95,52
2197,309.0,-62
2198,309.05,16
2199,309.1,48
2200,309.14,-3
2201,309.19,-10
2202,309.24,49
2203,309.29,52
2204,309.33,-24
2205,309.38,14
2206,309.43,43
2207,309.48,-6
2208,309.52,34
2209,309.57,-2
2210,309.62,13
2211,309.66,-5
2212,309.71,-59
2213,309.76,-3
2214,309.81,23
2215,309.85,-28
2216,309.9,25
2217,309.95,22
2218,310.0,116
2219,310.04,399
2220,310.09,878
2221,310.14,872
2222,310.19,331
2223,310.23,2
2224,310.28,85
2225,310.33,-31
2226,310.38,94
2227,310.42,55
2228,310.47,43
2229,310.52,22
2230,310.56,24
2231,310.61,-27
2232,310.66,-21
2233,310.71,21
2234,310.75,-17
2235,310.8,-8
2236,310.85,12
2237,310.9,29
2238,310.94,-96
2239,310.99,9
2240,311.04,4
2241,311.09,-30
2242,311.13,-12
2243,311.18,-32
2244,311.23,-12
2245,311.27,20
2246,311.32,-31
2247,311.37,-30
2248,311.42,-48
2249,311.46,18
2250,311.51,42
2251,311.56,-20
2252,311.61,99
2253,311.65,-2
2254,311.7,25
2255,311.75,1
2256,311.79,54
2257,311.84,31
2258,311.89,49
2259,311.94,110
2260,311.98,44
2261,312.03,9
2262,312.08,1
2263,312.12,-90
2264,312.17,-3
2265,312.22,-20
2266,312.27,50
2267,312.31,44
2268,312.36,-11
2269,312.41,30
2270,312.46,40
2271,312.5,-29
2272,312.55,44
2273,312.6,-44
2274,312.64,45
2275,312.69,44
2276,312.74,-11
2277,312.79,-54
2278,312.83,68
2279,312.88,38
2280,312.93,16
2281,312.97,-16
2282,313.02,11
2283,313.07,12
2284,313.12,11
2285,313.16,-6
2286,313.21,48
2287,313.26,49
2288,313.3,72
2289,313.35,69
2290,313.4,-11
2291,313.45,-28
2292,313.49,-28
2293,313.54,22
2294,313.59,34
2295,313.63,88
2296,313.68,22
2297,313.73,32
2298,313.78,13
2299,313.82,11
2300,313.87,0
2301,313.92,-49
2302,313.96,6
2303,314.01,-28
2304,314.06,57
2305,314.1,0
2306,314.15,23
2307,314.2,17
2308,314.25,100
2309,314.29,50
2310,314.34,50
2311,314.39,-35
2312,314.43,48
2313,314.48,-16
2314,314.53,21
2315,314.58,-5
2316,314.62,66
2317,314.67,-28
2318,314.72,-24
2319,314.76,-2
2320,314.81,13
2321,314.86,-3
2322,314.9,28
2323,314.95,-26
2324,315.0,33
2325,315.05,-12
2326,315.09,18
2327,315.14,38
2328,315.19,23
2329,315.23,32
2330,315.28,40
2331,315.33,-83
2332,315.37,83
2333,315.42,145
2334,315.47,494
2335,315.51,554
2336,315.56,264
2337,315.61,35
2338,315.66,-22
2339,315.7,5
2340,315.75,131
2341,315.8,60
2342,315.84,69
2343,315.89,73
2344,315.94,70
2345,315.98,-25
2346,316.03,48
2347,316.08,-40
2348,316.13,-48
2349,316.17,-21
2350,316.22,-25
2351,316.27,-30
2352,316.31,18
2353,316.36,-6
2354,316.41,3
2355,316.45,85
2356,316.5,-1
2357,316.55,21
2358,316.59,61
2359,316.64,-55
2360,316.69,28
2361,316.73,25
2362,316.78,164
2363,316.83,210
2364,316.88,148
2365,316.92,122
2366,316.97,-14
2367,317.02,26
2368,317.06,-31
2369,317.11,-22
2370,317.16,7
2371,317.2,-25
2372,317.25,39
2373,317.3,-22
2374,317.34,-23
2375,317.39,25
2376,317.44,53
2377,317.48,31
2378,317.53,5
2379,317.58,-18
2380,317.62,20
2381,317.67,-18
2382,317.72,25
2383,317.76,4
2384,317.81,61
2385,317.86,142
2386,317.91,37
2387,317.95,82
2388,318.0,68
2389,318.05,214
2390,318.09,67
2391,318.14,-36
2392,318.19,-71
2393,318.23,2
2394,318.28,5
2395,318.33,-55
2396,318.37,18
2397,318.42,50
2398,318.47,-13
2399,318.51,-10
2400,318.56,-4
2401,318.61,51
2402,318.65,-45
2403,318.7,-33
2404,318.75,63
2405,318.79,36
2406,318.84,67
2407,318.89,19
2408,318.93,-15
2409,318.98,31
2410,319.03,-10
2411,319.07,43
2412,319.12,17
2413,319.17,52
2414,319.21,59
2415,319.26,33
2416,319.31,37
2417,319.35,228
2418,319.4,220
2419,319.45,199
2420,319.49,110
2421,319.54,80
2422,319.59,-18
2423,319.63,68
2424,319.68,117
2425,319.73,127
2426,319.77,104
2427,319.82,115
2428,319.87,44
2429,319.91,52
2430,319.96,13
2431,320.01,-8
2432,320.05,25
2433,320.1,42
2434,320.15,94
2435,320.19,-30
2436,320.24,56
2437,320.29,68
2438,320.33,57
2439,320.38,3
2440,320.43,21
2441,320.47,-58
2442,320.52,74
2443,320.57,84
2444,320.61,81
2445,320.66,-42
2446,320.71,61
2447,320.75,13
2448,320.8,-16
2449,320.85,2
2450,320.89,19
2451,320.94,-28
2452,320.98,86
2453,321.03,124
2454,321.08,77
2455,321.12,195
2456,321.17,474
2457,321.22,455
2458,321.26,574
2459,321.31,662
2460,321.36,947
2461,321.4,1035
2462,321.45,1025
2463,321.5,863
2464,321.54,381
2465,321.59,93
2466,321.64,107
2467,321.68,84
2468,321.73,61
2469,321.78,4
2470,321.82,22
2471,321.87,47
2472,321.91,34
2473,321.96,72
2474,322.01,60
2475,322.05,7
2476,322.1,5
2477,322.15,61
2478,322.19,50
2479,322.24,106
2480,322.29,193
2481,322.33,168
2482,322.38,40
2483,322.43,25
2484,322.47,155
2485,322.52,52
2486,322.57,106
2487,322.61,396
2488,322.66,464
2489,322.7,417
2490,322.75,508
2491,322.8,939
2492,322.84,1110
2493,322.89,1026
2494,322.94,902
2495,322.98,358
2496,323.03,103
2497,323.08,5
2498,323.12,-7
2499,323.17,17
2500,323.21,41
2501,323.26,3
2502,323.31,28
2503,323.35,54
2504,323.4,50
2505,323.45,64
2506,323.49,-49
2507,323.54,-60
2508,323.59,35
2509,323.63,-1
2510,323.68,44
2511,323.72,79
2512,323.77,68
2513,323.82,-25
2514,323.86,-17
2515,323.91,98
2516,323.96,33
2517,324.0,-12
2518,324.05,-55
2519,324.09,-41
2520,324.14,-21
2521,324.19,14
2522,324.23,40
2523,324.28,26
2524,324.33,21
2525,324.37,19
2526,324.42,37
2527,324.47,92
2528,324.51,81
2529,324.56,-38
2530,324.6,95
2531,324.65,76
2532,324.7,40
2533,324.74,88
2534,324.79,55
2535,324.84,-13
2536,324.88,-4
2537,324.93,-74
2538,324.97,30
2539,325.02,3
2540,325.07,-9
2541,325.11,2
2542,325.16,27
2543,325.21,11
2544,325.25,47
2545,325.3,-71
2546,325.34,31
2547,325.39,-25
2548,325.44,59
2549,325.48,37
2550,325.53,50
2551,325.57,3
2552,325.62,-41
2553,325.67,93
2554,325.71,-10
2555,325.76,31
2556,325.81,-33
2557,325.85,47
2558,325.9,68
2559,325.94,97
2560,325.99,89
2561,326.04,63
2562,326.08,-11
2563,326.13,0
2564,326.17,84
2565,326.22,-4
2566,326.27,13
2567,326.31,-10
2568,326.36,12
2569,326.41,12
2570,326.45,-46
2571,326.5,14
2572,326.54,29
2573,326.59,32
2574,326.64,70
2575,326.68,-17
2576,326.73,21
2577,326.77,-16
2578,326.82,2
2579,326.87,49
2580,326.91,79
2581,326.96,-38
2582,327.0,6
2583,327.05,-21
2584,327.1,8
2585,327.14,41
2586,327.19,7
2587,327.23,21
2588,327.28,73
2589,327.33,26
2590,327.37,56
2591,327.42,41
2592,327.47,24
2593,327.51,-50
2594,327.56,57
2595,327.6,-6
2596,327.65,8
2597,327.7,30
2598,327.74,25
2599,327.79,70
2600,327.83,25
2601,327.88,-8
2602,327.93,-77
2603,327.97,-40
2604,328.02,19
2605,328.06,32
2606,328.11,-10
2607,328.16,-77
2608,328.2,36
2609,328.25,-19
2610,328.29,16
2611,328.34,-23
2612,328.38,17
2613,328.43,32
2614,328.48,58
2615,328.52,-26
2616,328.57,4
2617,328.61,-54
2618,328.66,58
2619,328.71,7
2620,328.75,31
2621,328.8,82
2622,328.84,-9
2623,328.89,5
2624,328.94,5
2625,328.98,-19
2626,329.03,3
2627,329.07,-57
2628,329.12,42
2629,329.17,-4
2630,329.21,104
2631,329.26,59
2632,329.3,59
2633,329.35,73
2634,329.4,44
2635,329.44,-40
2636,329.49,15
2637,329.53,19
2638,329.58,72
2639,329.62,4
2640,329.67,40
2641,329.72,31
2642,329.76,5
2643,329.81,56
2644,329.85,52
2645,329.9,62
2646,329.95,55
2647,329.99,18
2648,330.04,-2
2649,330.08,46
2650,330.13,-61
2651,330.17,-5
2652,330.22,23
2653,330.27,-39
2654,330.31,-25
2655,330.36,-19
2656,330.4,23
2657,330.45,-9
2658,330.5,30
2659,330.54,47
2660,330.59,8
2661,330.63,7
2662,330.68,151
2663,330.72,187
2664,330.77,189
2665,330.82,-32
2666,330.86,-17
2667,330.91,23
2668,330.95,19
2669,331.0,-6
2670,331.04,-36
2671,331.09,-15
2672,331.14,41
2673,331.18,33
2674,331.23,-23
2675,331.27,2
2676,331.32,12
2677,331.36,-18
2678,331.41,2
2679,331.46,4
2680,331.5,-9
2681,331.55,56
2682,331.59,11
2683,331.64,-3
2684,331.68,16
2685,331.73,-13
2686,331.78,14
2687,331.82,19
2688,331.87,0
2689,331.91,-2
2690,331.96,-21
2691,332.0,13
2692,332.05,59
2693,332.1,-70
2694,332.14,7
2695,332.19,-11
2696,332.23,72
2697,332.28,27
2698,332.32,37
2699,332.37,-49
2700,332.42,-36
2701,332.46,24
2702,332.51,5
2703,332.55,10
2704,332.6,79
2705,332.64,-6
2706,332.69,64
2707,332.73,0
2708,332.78,3
2709,332.83,-65
2710,332.87,83
2711,332.92,72
2712,332.96,-20
2713,333.01,-35
2714,333.05,33
2715,333.1,17
2716,333.14,6
2717,333.19,-42
2718,333.24,18
2719,333.28,0
2720,333.33,-4
2721,333.37,59
2722,333.42,23
2723,333.46,-11
2724,333.51,22
2725,333.55,-6
2726,333.6,-13
2727,333.65,55
2728,333.69,22
2729,333.74,-25
2730,333.78,-43
2731,333.83,-25
2732,333.87,71
2733,333.92,-53
2734,333.96,27
2735,334.01,-62
2736,334.06,21
2737,334.1,1
2738,334.15,11
2739,334.19,-13
2740,334.24,-5
2741,334.28,62
2742,334.33,10
2743,334.37,-7
2744,334.42,43
2745,334.46,9
2746,334.51,-27
2747,334.56,-11
2748,334.6,2
2749,334.65,-27
2750,334.69,4
2751,334.74,12
2752,334.78,38
2753,334.83,21
2754,334.87,20
2755,334.92,14
2756,334.96,64
2757,335.01,5
2758,335.06,-42
2759,335.1,50
2760,335.15,-63
2761,335.19,-38
2762,335.24,74
2763,335.28,-11
2764,335.33,25
2765,335.37,6
2766,335.42,29
2767,335.46,7
2768,335.51,24
2769,335.55,-22
2770,335.6,43
2771,335.65,-4
2772,335.69,41
2773,335.74,6
2774,335.78,-57
2775,335.83,-31
2776,335.87,-36
2777,335.92,8
2778,335.96,53
2779,336.01,-15
2780,336.05,48
2781,336.1,82
2782,336.14,-8
2783,336.19,12
2784,336.24,20
2785,336.28,-80
2786,336.33,-49
2787,336.37,36
2788,336.42,4
2789,336.46,-10
2790,336.51,-46
2791,336.55,35
2792,336.6,-8
2793,336.64,20
2794,336.69,43
2795,336.73,-31
2796,336.78,35
2797,336.82,56
2798,336.87,42
2799,336.91,-21
2800,336.96,28
2801,337.0,61
2802,337.05,8
2803,337.1,-33
2804,337.14,1
2805,337.19,8
2806,337.23,38
2807,337.28,-12
2808,337.32,107
2809,337.37,100
2810,337.41,28
2811,337.46,13
2812,337.5,54
2813,337.55,39
2814,337.59,46
2815,337.64,-30
2816,337.68,56
2817,337.73,29
2818,337.77,-5
2819,337.82,-33
2820,337.86,-25
2821,337.91,-12
2822,337.95,8
2823,338.0,59
2824,338.04,-45
2825,338.09,-53
2826,338.14,56
2827,338.18,-28
2828,338.23,-55
2829,338.27,-43
2830,338.32,-1
2831,338.36,-2
2832,338.41,-32
2833,338.45,-18
2834,338.5,22
2835,338.54,67
2836,338.59,35
2837,338.63,-24
2838,338.68,31
2839,338.72,19
2840,338.77,77
2841,338.81,-97
2842,338.86,10
2843,338.9,-1
2844,338.95,-5
2845,338.99,20
2846,339.04,-29
2847,339.08,-41
2848,339.13,-9
2849,339.17,-25
2850,339.22,14
2851,339.26,-63
2852,339.31,75
2853,339.35,-1
2854,339.4,5
2855,339.44,33
2856,339.49,52
2857,339.53,-21
2858,339.58,5
2859,339.62,-34
2860,339.67,0
2861,339.71,4
2862,339.76,77
2863,339.8,40
2864,339.85,13
2865,339.89,-6
2866,339.94,60
2867,339.98,78
2868,340.03,-52
2869,340.07,8
2870,340.12,-5
2871,340.16,56
2872,340.21,53
2873,340.25,-14
2874,340.3,-24
2875,340.34,45
2876,340.39,68
2877,340.43,-18
2878,340.48,-45
2879,340.52,-42
2880,340.57,40
2881,340.61,-86
2882,340.66,31
2883,340.7,41
2884,340.75,179
2885,340.79,216
2886,340.84,233
2887,340.88,79
2888,340.93,64
2889,340.97,39
2890,341.02,34
2891,341.06,16
2892,341.11,57
2893,341.15,-68
2894,341.2,33
2895,341.24,-15
2896,341.29,40
2897,341.33,-12
2898,341.38,58
2899,341.42,-22
2900,341.47,42
2901,341.51,26
2902,341.56,58
2903,341.6,-15
2904,341.65,57
2905,341.69,-31
2906,341.74,29
2907,341.78,63
2908,341.83,-48
2909,341.87,-28
2910,341.92,24
2911,341.96,34
2912,342.0,-23
2913,342.05,-64
2914,342.09,46
2915,342.14,66
2916,342.18,29
2917,342.23,40
2918,342.27,68
2919,342.32,-11
2920,342.36,3
2921,342.41,62
2922,342.45,46
2923,342.5,-32
2924,342.54,48
2925,342.59,7
2926,342.63,-13
2927,342.68,3
2928,342.72,256
2929,342.77,366
2930,342.81,401
2931,342.86,117
2932,342.9,-5
2933,342.95,26
2934,342.99,21
2935,343.04,-72
2936,343.08,48
2937,343.12,19
2938,343.17,5
2939,343.21,10
2940,343.26,30
2941,343.3,56
2942,343.35,39
2943,343.39,-6
2944,343.44,-33
2945,343.48,3
2946,343.53,-74
2947,343.57,1
2948,343.62,23
2949,343.66,43
2950,343.71,3
2951,343.75,21
2952,343.8,-34
2953,343.84,5
2954,343.88,-3
2955,343.93,47
2956,343.97,60
2957,344.02,963
2958,344.06,3030
2959,344.11,3342
2960,344.15,4009
2961,344.2,2802
2962,344.24,1513
2963,344.29,349
2964,344.33,133
2965,344.38,364
2966,344.42,327
2967,344.46,368
2968,344.51,288
2969,344.55,106
2970,344.6,40
2971,344.64,-23
2972,344.69,22
2973,344.73,-10
2974,344.78,73
2975,344.82,-30
2976,344.87,44
2977,344.91,81
2978,344.96,41
2979,345.0,10
2980,345.04,-3
2981,345.09,-54
2982,345.13,-6
2983,345.18,28
2984,345.22,47
2985,345.27,4
2986,345.31,31
2987,345.36,-3
2988,345.4,30
2989,345.45,-23
2990,345.49,-36
2991,345.53,-67
2992,345.58,4
2993,345.62,-3
2994,345.67,4
2995,345.71,-22
2996,345.76,20
2997,345.8,0
2998,345.85,-10
2999,345.89,-44
3000,345.94,-61
3001,345.98,2
3002,346.02,68
3003,346.07,35
3004,346.11,80
3005,346.16,17
3006,346.2,89
3007,346.25,-2
3008,346.29,47
3009,346.34,10
3010,346.38,38
3011,346.42,-22
3012,346.47,25
3013,346.51,71
3014,346.56,117
3015,346.6,185
3016,346.65,301
3017,346.69,222
3018,346.74,37
3019,346.78,36
3020,346.82,44
3021,346.87,20
3022,346.91,47
3023,346.96,-8
3024,347.0,12
3025,347.05,68
3026,347.09,10
3027,347.14,-43
3028,347.18,-14
3029,347.22,26
3030,347.27,58
3031,347.31,-17
3032,347.36,-8
3033,347.4,-11
3034,347.45,51
3035,347.49,25
3036,347.53,347
3037,347.58,1136
3038,347.62,1238
3039,347.67,1195
3040,347.71,312
3041,347.76,125
3042,347.8,66
3043,347.85,53
3044,347.89,31
3045,347.93,-24
3046,347.98,-32
3047,348.02,15
3048,348.07,14
3049,348.11,9
3050,348.16,10
3051,348.2,12
3052,348.24,7
3053,348.29,49
3054,348.33,-26
3055,348.38,35
3056,348.42,0
3057,348.47,53
3058,348.51,34
3059,348.55,-5
3060,348.6,11
3061,348.64,68
3062,348.69,56
3063,348.73,3
3064,348.78,-19
3065,348.82,-27
3066,348.86,22
3067,348.91,-6
3068,348.95,25
3069,349.0,24
3070,349.04,442
