,Wavelength,Sum
3432,364.79,1011
3433,364.83,950
3434,364.88,1106
3435,364.92,1240
3436,364.96,1359
3437,365.0,1053
3438,365.05,1295
3439,365.09,1296
3440,365.13,1174
3441,365.18,863
3442,365.22,1319
3443,365.26,1095
3444,365.3,1188
3445,365.35,1054
3446,365.39,1064
3447,365.43,1083
3448,365.47,1300
3449,365.52,1497
3450,365.56,1573
3451,365.6,1061
3452,365.65,1662
3453,365.69,979
3454,365.73,1177
3455,365.77,1232
3456,365.82,1121
3457,365.86,1008
3458,365.9,928
3459,365.94,1224
3460,365.99,1286
3461,366.03,1296
3462,366.07,1074
3463,366.12,1119
3464,366.16,1202
3465,366.2,1246
3466,366.24,994
3467,366.29,1142
3468,366.33,1162
3469,366.37,984
3470,366.41,1255
3471,366.46,1114
3472,366.5,1883
3473,366.54,1306
3474,366.58,1306
3475,366.63,1117
3476,366.67,1125
3477,366.71,981
3478,366.75,1455
3479,366.8,1006
3480,366.84,1253
3481,366.88,1310
3482,366.92,1139
3483,366.97,1019
3484,367.01,1427
3485,367.05,1130
3486,367.1,979
3487,367.14,987
3488,367.18,1032
3489,367.22,1063
3490,367.27,1377
3491,367.31,969
3492,367.35,872
3493,367.39,911
3494,367.44,1434
3495,367.48,1186
3496,367.52,1285
3497,367.56,1253
3498,367.61,1302
3499,367.65,1152
3500,367.69,1131
3501,367.73,1080
3502,367.78,1049
3503,367.82,1102
3504,367.86,1140
3505,367.9,1081
3506,367.95,1200
3507,367.99,902
3508,368.03,865
3509,368.07,1387
3510,368.12,1347
3511,368.16,1207
3512,368.2,1019
3513,368.24,1610
3514,368.29,1098
3515,368.33,1377
3516,368.37,1330
3517,368.41,1473
3518,368.46,1559
3519,368.5,1564
3520,368.54,1297
3521,368.58,1230
3522,368.62,1131
3523,368.67,1105
3524,368.71,1688
3525,368.75,1394
3526,368.79,1553
3527,368.84,1279
3528,368.88,1147
3529,368.92,1353
3530,368.96,1185
3531,369.01,1264
3532,369.05,1316
3533,369.09,1009
3534,369.13,1289
3535,369.18,1002
3536,369.22,984
3537,369.26,1005
3538,369.3,1469
3539,369.35,1440
3540,369.39,1319
3541,369.43,1281
3542,369.47,1229
3543,369.51,1246
3544,369.56,1258
3545,369.6,1051
3546,369.64,1587
3547,369.68,1374
3548,369.73,1193
3549,369.77,1044
3550,369.81,1084
3551,369.85,1263
3552,369.9,1059
3553,369.94,1092
3554,369.98,1472
3555,370.02,1279
3556,370.06,952
3557,370.11,1177
3558,370.15,1228
3559,370.19,1275
3560,370.23,1458
3561,370.28,971
3562,370.32,1223
3563,370.36,1139
3564,370.4,1060
3565,370.44,934
3566,370.49,1094
3567,370.53,1149
3568,370.57,1236
3569,370.61,991
3570,370.66,1099
3571,370.7,884
3572,370.74,1155
3573,370.78,1205
3574,370.82,1042
3575,370.87,1087
3576,370.91,1250
3577,370.95,1335
3578,370.99,1109
3579,371.04,834
3580,371.08,1230
3581,371.12,1244
3582,371.16,1190
3583,371.2,1136
3584,371.25,1385
3585,371.29,1354
3586,371.33,1390
3587,371.37,1162
3588,371.42,852
3589,371.46,1014
3590,371.5,1227
3591,371.54,1106
3592,371.58,887
3593,371.63,1219
3594,371.67,1105
3595,371.71,1021
3596,371.75,1355
3597,371.79,767
3598,371.84,1242
3599,371.88,1042
3600,371.92,1535
3601,371.96,1023
3602,372.0,1516
3603,372.05,918
3604,372.09,1045
3605,372.13,1009
3606,372.17,1196
3607,372.22,1015
3608,372.26,1151
3609,372.3,1032
3610,372.34,987
3611,372.38,983
3612,372.43,1160
3613,372.47,1173
3614,372.51,1092
3615,372.55,1127
3616,372.59,1002
3617,372.64,1277
3618,372.68,981
3619,372.72,965
3620,372.76,1286
3621,372.8,1290
3622,372.85,1221
3623,372.89,966
3624,372.93,1131
3625,372.97,978
3626,373.01,1003
3627,373.06,1074
3628,373.1,927
3629,373.14,1265
3630,373.18,1039
3631,373.22,1147
3632,373.27,881
3633,373.31,1071
3634,373.35,885
3635,373.39,1221
3636,373.43,1190
3637,373.48,1100
3638,373.52,1254
3639,373.56,1118
3640,373.6,1123
3641,373.64,1188
3642,373.68,1034
3643,373.73,1356
3644,373.77,1065
3645,373.81,935
3646,373.85,812
3647,373.89,1048
