,Wavelength,Sum
309,216.57,1256.0
310,216.62,974.0
311,216.67,1031.0
312,216.73,1219.0
313,216.78,843.0
314,216.83,1089.0
315,216.89,1197.0
316,216.94,1075.0
317,216.99,1144.0
318,217.05,1101.0
319,217.1,1157.0
320,217.15,928.0
321,217.2,1186.0
322,217.26,1127.0
323,217.31,1161.0
324,217.36,1134.0
325,217.42,1008.0
326,217.47,1116.0
327,217.52,1546.0
328,217.58,1330.0
329,217.63,1405.0
330,217.68,1315.0
331,217.73,1380.0
332,217.79,998.0
333,217.84,1159.0
334,217.89,988.0
335,217.95,1092.0
336,218.0,1157.0
337,218.05,1087.0
338,218.1,1175.0
339,218.16,896.0
340,218.21,1395.0
341,218.26,1019.0
342,218.32,1235.0
343,218.37,990.0
344,218.42,1221.0
345,218.48,1156.0
346,218.53,911.0
347,218.58,1474.0
348,218.63,966.0
349,218.69,1205.0
350,218.74,1205.0
351,218.79,1272.0
352,218.85,1242.0
353,218.9,1319.0
354,218.95,1416.0
355,219.0,1125.0
356,219.06,1255.0
357,219.11,1259.0
358,219.16,1137.0
359,219.22,1222.0
360,219.27,1148.0
361,219.32,1312.0
362,219.37,995.0
363,219.43,1065.0
364,219.48,1072.0
365,219.53,1352.0
366,219.59,1149.0
367,219.64,1378.0
368,219.69,1222.0
369,219.75,1178.0
370,219.8,1189.0
371,219.85,903.0
372,219.9,1052.0
373,219.96,1295.0
374,220.01,1216.0
375,220.06,1231.0
376,220.12,1127.0
377,220.17,1322.0
378,220.22,1215.0
379,220.27,1202.0
380,220.33,1355.0
381,220.38,1508.0
382,220.43,1700.0
383,220.49,1476.0
384,220.54,1622.0
385,220.59,1244.0
386,220.64,1131.0
387,220.7,1262.0
388,220.75,1351.0
389,220.8,1259.0
390,220.86,1301.0
391,220.91,1578.0
392,220.96,1428.0
393,221.01,1348.0
394,221.07,1349.0
395,221.12,1751.0
396,221.17,1216.0
397,221.22,1246.0
398,221.28,1279.0
399,221.33,1335.0
400,221.38,1423.0
